locked_card_id,fit_slot,card_title,card_stage,sensitivity_band,fit_thesis_public_safe,ssg_fit_band,translation_band,market_realism_band,tool_process_band,surplus_access_band,failure_risk_band,source_confidence_band,primary_risk_focus,usable_article_rows_band,korean_article_rows_band,manual_review_questions,next_source_actions,source_search_intensity,review_lane,review_wave,first_reviewer_role,second_reviewer_role,manual_fields_to_complete_first,evidence_gap_statement,kill_switch_question,assignment_release_policy,candidate_name_release_allowed,score_release_allowed,rank_release_allowed,shortlist_label_allowed,is_final_recommendation,scouting_card_release_allowed,manual_review_unlock_allowed,recommendation_label
LOCKED-FP-C1557E67DB,foreign_pitcher,Locked SP/multi-inning fit review card,scouting_card_template_locked_no_candidate_name,stable_top50_review_locked,SP/multi-inning profile: translation-risk band is favorable; market-access band is favorable,above_average,above_average,strong,watch,above_average,manageable_risk,weak_or_unknown,contract/access|data gap,none,none,"foreign_pitcher_starter_multi_inning_priority || Can this SP/multi-inning profile stabilize SSG's traffic-command and extra-out resilience problem? || Check whether candidate-side signals align with promoted KBO archetype rules and do not trigger a known failure mode. || Confirm starter runway, pitch mix quality, strike-throwing under traffic, HR/BB damage suppression, and role willingness. || Review risk focus: contract/access|data gap. || Verify current contract, option status, salary expectation, agent openness, and whether the arm is realistically movable midseason. || Verify the most recent injury, rehab, workload, and current availability status from a source stronger than metadata snippets. || Look for direct or indirect evidence of Korea/overseas openness, role acceptance, timing, family/visa constraints, and agent/team posture. || Open sources for: contract:not_required|medical:not_required|korea:not_required|nationality:not_required. Next actions: ready_for_manual_scouting_card_review_locked. || Advance only if workload continuity, medical availability, command/damage profile, and contract feasibility are all source-supported.",ready_for_manual_scouting_card_review_locked,cold_start_source_build,pitcher_source_and_workload_rebuild,wave_1_rebuild_source_first,source_contract_reviewer,medical_workload_reviewer,review_owner|review_date|video_source_url_1|stat_source_url_1|contract_source_url|medical_source_url|reviewer_summary|primary_tool_grade_20_80|secondary_tool_grade_20_80|command_or_contact_grade_20_80|defense_or_workload_grade_20_80|medical_availability_grade_20_80,No usable public article band is attached; build source file before any unlock discussion.,"Can we find two independent sources that confirm current role, status, and availability?",locked_manual_review_assignment_queue_no_candidate_name_no_score_no_rank,False,False,False,False,False,False,False,locked_not_allowed
LOCKED-FP-C635554D97,foreign_pitcher,Locked SP/multi-inning fit review card,scouting_card_template_locked_no_candidate_name,stable_top25_locked,SP/multi-inning profile: translation-risk band is favorable; market-access band is favorable,above_average,above_average,strong,above_average,above_average,manageable_risk,weak_or_unknown,contract/access|data gap,none,none,"foreign_pitcher_starter_multi_inning_priority || Can this SP/multi-inning profile stabilize SSG's traffic-command and extra-out resilience problem? || Check whether candidate-side signals align with promoted KBO archetype rules and do not trigger a known failure mode. || Confirm starter runway, pitch mix quality, strike-throwing under traffic, HR/BB damage suppression, and role willingness. || Review risk focus: contract/access|data gap. || Verify current contract, option status, salary expectation, agent openness, and whether the arm is realistically movable midseason. || Verify the most recent injury, rehab, workload, and current availability status from a source stronger than metadata snippets. || Look for direct or indirect evidence of Korea/overseas openness, role acceptance, timing, family/visa constraints, and agent/team posture. || Open sources for: contract:not_required|medical:not_required|korea:not_required|nationality:not_required. Next actions: ready_for_manual_scouting_card_review_locked. || Advance only if workload continuity, medical availability, command/damage profile, and contract feasibility are all source-supported.",ready_for_manual_scouting_card_review_locked,cold_start_source_build,pitcher_source_and_workload_rebuild,wave_1_rebuild_source_first,source_contract_reviewer,medical_workload_reviewer,review_owner|review_date|video_source_url_1|stat_source_url_1|contract_source_url|medical_source_url|reviewer_summary|primary_tool_grade_20_80|secondary_tool_grade_20_80|command_or_contact_grade_20_80|defense_or_workload_grade_20_80|medical_availability_grade_20_80,No usable public article band is attached; build source file before any unlock discussion.,"Can we find two independent sources that confirm current role, status, and availability?",locked_manual_review_assignment_queue_no_candidate_name_no_score_no_rank,False,False,False,False,False,False,False,locked_not_allowed
LOCKED-FP-D5D250E3EF,foreign_pitcher,Locked SP/multi-inning fit review card,scouting_card_template_locked_no_candidate_name,stable_top50_review_locked,SP/multi-inning profile: translation-risk band is favorable; market-access band is favorable,above_average,above_average,strong,watch,above_average,manageable_risk,weak_or_unknown,contract/access|data gap,none,none,"foreign_pitcher_starter_multi_inning_priority || Can this SP/multi-inning profile stabilize SSG's traffic-command and extra-out resilience problem? || Check whether candidate-side signals align with promoted KBO archetype rules and do not trigger a known failure mode. || Confirm starter runway, pitch mix quality, strike-throwing under traffic, HR/BB damage suppression, and role willingness. || Review risk focus: contract/access|data gap. || Verify current contract, option status, salary expectation, agent openness, and whether the arm is realistically movable midseason. || Verify the most recent injury, rehab, workload, and current availability status from a source stronger than metadata snippets. || Look for direct or indirect evidence of Korea/overseas openness, role acceptance, timing, family/visa constraints, and agent/team posture. || Open sources for: contract:not_required|medical:not_required|korea:not_required|nationality:not_required. Next actions: ready_for_manual_scouting_card_review_locked. || Advance only if workload continuity, medical availability, command/damage profile, and contract feasibility are all source-supported.",ready_for_manual_scouting_card_review_locked,cold_start_source_build,pitcher_source_and_workload_rebuild,wave_1_rebuild_source_first,source_contract_reviewer,medical_workload_reviewer,review_owner|review_date|video_source_url_1|stat_source_url_1|contract_source_url|medical_source_url|reviewer_summary|primary_tool_grade_20_80|secondary_tool_grade_20_80|command_or_contact_grade_20_80|defense_or_workload_grade_20_80|medical_availability_grade_20_80,No usable public article band is attached; build source file before any unlock discussion.,"Can we find two independent sources that confirm current role, status, and availability?",locked_manual_review_assignment_queue_no_candidate_name_no_score_no_rank,False,False,False,False,False,False,False,locked_not_allowed
LOCKED-FP-D6CD1C427F,foreign_pitcher,Locked SP/multi-inning fit review card,scouting_card_template_locked_no_candidate_name,stable_top50_review_locked,SP/multi-inning profile: translation-risk band is favorable; damage-command/process band is favorable; market-access band is favorable,above_average,above_average,strong,above_average,above_average,manageable_risk,weak_or_unknown,contract/access|role-fit|data gap,none,none,"foreign_pitcher_starter_multi_inning_priority || Can this SP/multi-inning profile stabilize SSG's traffic-command and extra-out resilience problem? || Check whether candidate-side signals align with promoted KBO archetype rules and do not trigger a known failure mode. || Confirm starter runway, pitch mix quality, strike-throwing under traffic, HR/BB damage suppression, and role willingness. || Review risk focus: contract/access|role-fit|data gap. || Verify current contract, option status, salary expectation, agent openness, and whether the arm is realistically movable midseason. || Verify the most recent injury, rehab, workload, and current availability status from a source stronger than metadata snippets. || Look for direct or indirect evidence of Korea/overseas openness, role acceptance, timing, family/visa constraints, and agent/team posture. || Open sources for: contract:not_required|medical:not_required|korea:not_required|nationality:not_required. Next actions: ready_for_manual_scouting_card_review_locked. || Advance only if workload continuity, medical availability, command/damage profile, and contract feasibility are all source-supported.",ready_for_manual_scouting_card_review_locked,cold_start_source_build,pitcher_source_and_workload_rebuild,wave_1_rebuild_source_first,source_contract_reviewer,medical_workload_reviewer,review_owner|review_date|video_source_url_1|stat_source_url_1|contract_source_url|medical_source_url|reviewer_summary|primary_tool_grade_20_80|secondary_tool_grade_20_80|command_or_contact_grade_20_80|defense_or_workload_grade_20_80|medical_availability_grade_20_80,No usable public article band is attached; build source file before any unlock discussion.,"Can we find two independent sources that confirm current role, status, and availability?",locked_manual_review_assignment_queue_no_candidate_name_no_score_no_rank,False,False,False,False,False,False,False,locked_not_allowed
LOCKED-FP-DACC76EEB3,foreign_pitcher,Locked SP/multi-inning fit review card,scouting_card_template_locked_no_candidate_name,stable_top25_locked,SP/multi-inning profile: translation-risk band is favorable; damage-command/process band is favorable; market-access band is favorable,above_average,above_average,strong,above_average,above_average,manageable_risk,weak_or_unknown,contract/access|data gap,none,none,"foreign_pitcher_starter_multi_inning_priority || Can this SP/multi-inning profile stabilize SSG's traffic-command and extra-out resilience problem? || Check whether candidate-side signals align with promoted KBO archetype rules and do not trigger a known failure mode. || Confirm starter runway, pitch mix quality, strike-throwing under traffic, HR/BB damage suppression, and role willingness. || Review risk focus: contract/access|data gap. || Verify current contract, option status, salary expectation, agent openness, and whether the arm is realistically movable midseason. || Verify the most recent injury, rehab, workload, and current availability status from a source stronger than metadata snippets. || Look for direct or indirect evidence of Korea/overseas openness, role acceptance, timing, family/visa constraints, and agent/team posture. || Open sources for: contract:not_required|medical:not_required|korea:not_required|nationality:not_required. Next actions: ready_for_manual_scouting_card_review_locked. || Advance only if workload continuity, medical availability, command/damage profile, and contract feasibility are all source-supported.",ready_for_manual_scouting_card_review_locked,cold_start_source_build,pitcher_source_and_workload_rebuild,wave_1_rebuild_source_first,source_contract_reviewer,medical_workload_reviewer,review_owner|review_date|video_source_url_1|stat_source_url_1|contract_source_url|medical_source_url|reviewer_summary|primary_tool_grade_20_80|secondary_tool_grade_20_80|command_or_contact_grade_20_80|defense_or_workload_grade_20_80|medical_availability_grade_20_80,No usable public article band is attached; build source file before any unlock discussion.,"Can we find two independent sources that confirm current role, status, and availability?",locked_manual_review_assignment_queue_no_candidate_name_no_score_no_rank,False,False,False,False,False,False,False,locked_not_allowed
LOCKED-FP-DD086B90B2,foreign_pitcher,Locked SP/multi-inning fit review card,scouting_card_template_locked_no_candidate_name,stable_top25_locked,SP/multi-inning profile: translation-risk band is favorable; damage-command/process band is favorable; market-access band is favorable,above_average,strong,strong,above_average,above_average,manageable_risk,weak_or_unknown,contract/access|data gap,none,none,"foreign_pitcher_starter_multi_inning_priority || Can this SP/multi-inning profile stabilize SSG's traffic-command and extra-out resilience problem? || Check whether candidate-side signals align with promoted KBO archetype rules and do not trigger a known failure mode. || Confirm starter runway, pitch mix quality, strike-throwing under traffic, HR/BB damage suppression, and role willingness. || Review risk focus: contract/access|data gap. || Verify current contract, option status, salary expectation, agent openness, and whether the arm is realistically movable midseason. || Verify the most recent injury, rehab, workload, and current availability status from a source stronger than metadata snippets. || Look for direct or indirect evidence of Korea/overseas openness, role acceptance, timing, family/visa constraints, and agent/team posture. || Open sources for: contract:not_required|medical:not_required|korea:not_required|nationality:not_required. Next actions: ready_for_manual_scouting_card_review_locked. || Advance only if workload continuity, medical availability, command/damage profile, and contract feasibility are all source-supported.",ready_for_manual_scouting_card_review_locked,cold_start_source_build,pitcher_source_and_workload_rebuild,wave_1_rebuild_source_first,source_contract_reviewer,medical_workload_reviewer,review_owner|review_date|video_source_url_1|stat_source_url_1|contract_source_url|medical_source_url|reviewer_summary|primary_tool_grade_20_80|secondary_tool_grade_20_80|command_or_contact_grade_20_80|defense_or_workload_grade_20_80|medical_availability_grade_20_80,No usable public article band is attached; build source file before any unlock discussion.,"Can we find two independent sources that confirm current role, status, and availability?",locked_manual_review_assignment_queue_no_candidate_name_no_score_no_rank,False,False,False,False,False,False,False,locked_not_allowed
LOCKED-FP-DFD39AA1E4,foreign_pitcher,Locked SP/multi-inning fit review card,scouting_card_template_locked_no_candidate_name,stable_top25_locked,SP/multi-inning profile: translation-risk band is favorable; damage-command/process band is favorable; market-access band is favorable,strong,above_average,strong,above_average,above_average,manageable_risk,weak_or_unknown,contract/access|role-fit|data gap,none,none,"foreign_pitcher_starter_multi_inning_priority || Can this SP/multi-inning profile stabilize SSG's traffic-command and extra-out resilience problem? || Check whether candidate-side signals align with promoted KBO archetype rules and do not trigger a known failure mode. || Confirm starter runway, pitch mix quality, strike-throwing under traffic, HR/BB damage suppression, and role willingness. || Review risk focus: contract/access|role-fit|data gap. || Verify current contract, option status, salary expectation, agent openness, and whether the arm is realistically movable midseason. || Verify the most recent injury, rehab, workload, and current availability status from a source stronger than metadata snippets. || Look for direct or indirect evidence of Korea/overseas openness, role acceptance, timing, family/visa constraints, and agent/team posture. || Open sources for: contract:not_required|medical:not_required|korea:not_required|nationality:not_required. Next actions: ready_for_manual_scouting_card_review_locked. || Advance only if workload continuity, medical availability, command/damage profile, and contract feasibility are all source-supported.",ready_for_manual_scouting_card_review_locked,cold_start_source_build,pitcher_source_and_workload_rebuild,wave_1_rebuild_source_first,source_contract_reviewer,medical_workload_reviewer,review_owner|review_date|video_source_url_1|stat_source_url_1|contract_source_url|medical_source_url|reviewer_summary|primary_tool_grade_20_80|secondary_tool_grade_20_80|command_or_contact_grade_20_80|defense_or_workload_grade_20_80|medical_availability_grade_20_80,No usable public article band is attached; build source file before any unlock discussion.,"Can we find two independent sources that confirm current role, status, and availability?",locked_manual_review_assignment_queue_no_candidate_name_no_score_no_rank,False,False,False,False,False,False,False,locked_not_allowed
LOCKED-FP-E103B5D876,foreign_pitcher,Locked SP/multi-inning fit review card,scouting_card_template_locked_no_candidate_name,stable_top25_locked,SP/multi-inning profile: translation-risk band is favorable; damage-command/process band is favorable; market-access band is favorable,strong,strong,strong,strong,above_average,lower_current_risk,weak_or_unknown,contract/access|data gap,none,none,"foreign_pitcher_starter_multi_inning_priority || Can this SP/multi-inning profile stabilize SSG's traffic-command and extra-out resilience problem? || Check whether candidate-side signals align with promoted KBO archetype rules and do not trigger a known failure mode. || Confirm starter runway, pitch mix quality, strike-throwing under traffic, HR/BB damage suppression, and role willingness. || Review risk focus: contract/access|data gap. || Verify current contract, option status, salary expectation, agent openness, and whether the arm is realistically movable midseason. || Verify the most recent injury, rehab, workload, and current availability status from a source stronger than metadata snippets. || Look for direct or indirect evidence of Korea/overseas openness, role acceptance, timing, family/visa constraints, and agent/team posture. || Open sources for: contract:not_required|medical:not_required|korea:not_required|nationality:not_required. Next actions: ready_for_manual_scouting_card_review_locked. || Advance only if workload continuity, medical availability, command/damage profile, and contract feasibility are all source-supported.",ready_for_manual_scouting_card_review_locked,cold_start_source_build,pitcher_source_and_workload_rebuild,wave_1_rebuild_source_first,source_contract_reviewer,medical_workload_reviewer,review_owner|review_date|video_source_url_1|stat_source_url_1|contract_source_url|medical_source_url|reviewer_summary|primary_tool_grade_20_80|secondary_tool_grade_20_80|command_or_contact_grade_20_80|defense_or_workload_grade_20_80|medical_availability_grade_20_80,No usable public article band is attached; build source file before any unlock discussion.,"Can we find two independent sources that confirm current role, status, and availability?",locked_manual_review_assignment_queue_no_candidate_name_no_score_no_rank,False,False,False,False,False,False,False,locked_not_allowed
LOCKED-FP-E8920DCF9C,foreign_pitcher,Locked SP/multi-inning fit review card,scouting_card_template_locked_no_candidate_name,stable_top50_review_locked,SP/multi-inning profile: translation-risk band is favorable; market-access band is favorable,above_average,above_average,strong,watch,above_average,manageable_risk,weak_or_unknown,contract/access|data gap,none,none,"foreign_pitcher_starter_multi_inning_priority || Can this SP/multi-inning profile stabilize SSG's traffic-command and extra-out resilience problem? || Check whether candidate-side signals align with promoted KBO archetype rules and do not trigger a known failure mode. || Confirm starter runway, pitch mix quality, strike-throwing under traffic, HR/BB damage suppression, and role willingness. || Review risk focus: contract/access|data gap. || Verify current contract, option status, salary expectation, agent openness, and whether the arm is realistically movable midseason. || Verify the most recent injury, rehab, workload, and current availability status from a source stronger than metadata snippets. || Look for direct or indirect evidence of Korea/overseas openness, role acceptance, timing, family/visa constraints, and agent/team posture. || Open sources for: contract:not_required|medical:not_required|korea:not_required|nationality:not_required. Next actions: ready_for_manual_scouting_card_review_locked. || Advance only if workload continuity, medical availability, command/damage profile, and contract feasibility are all source-supported.",ready_for_manual_scouting_card_review_locked,cold_start_source_build,pitcher_source_and_workload_rebuild,wave_1_rebuild_source_first,source_contract_reviewer,medical_workload_reviewer,review_owner|review_date|video_source_url_1|stat_source_url_1|contract_source_url|medical_source_url|reviewer_summary|primary_tool_grade_20_80|secondary_tool_grade_20_80|command_or_contact_grade_20_80|defense_or_workload_grade_20_80|medical_availability_grade_20_80,No usable public article band is attached; build source file before any unlock discussion.,"Can we find two independent sources that confirm current role, status, and availability?",locked_manual_review_assignment_queue_no_candidate_name_no_score_no_rank,False,False,False,False,False,False,False,locked_not_allowed
LOCKED-FP-F882198B22,foreign_pitcher,Locked SP/multi-inning fit review card,scouting_card_template_locked_no_candidate_name,stable_top50_review_locked,SP/multi-inning profile: translation-risk band is favorable; market-access band is favorable,above_average,above_average,strong,above_average,above_average,manageable_risk,weak_or_unknown,contract/access|role-fit|data gap,none,none,"foreign_pitcher_starter_multi_inning_priority || Can this SP/multi-inning profile stabilize SSG's traffic-command and extra-out resilience problem? || Check whether candidate-side signals align with promoted KBO archetype rules and do not trigger a known failure mode. || Confirm starter runway, pitch mix quality, strike-throwing under traffic, HR/BB damage suppression, and role willingness. || Review risk focus: contract/access|role-fit|data gap. || Verify current contract, option status, salary expectation, agent openness, and whether the arm is realistically movable midseason. || Verify the most recent injury, rehab, workload, and current availability status from a source stronger than metadata snippets. || Look for direct or indirect evidence of Korea/overseas openness, role acceptance, timing, family/visa constraints, and agent/team posture. || Open sources for: contract:not_required|medical:not_required|korea:not_required|nationality:not_required. Next actions: ready_for_manual_scouting_card_review_locked. || Advance only if workload continuity, medical availability, command/damage profile, and contract feasibility are all source-supported.",ready_for_manual_scouting_card_review_locked,cold_start_source_build,pitcher_source_and_workload_rebuild,wave_1_rebuild_source_first,source_contract_reviewer,medical_workload_reviewer,review_owner|review_date|video_source_url_1|stat_source_url_1|contract_source_url|medical_source_url|reviewer_summary|primary_tool_grade_20_80|secondary_tool_grade_20_80|command_or_contact_grade_20_80|defense_or_workload_grade_20_80|medical_availability_grade_20_80,No usable public article band is attached; build source file before any unlock discussion.,"Can we find two independent sources that confirm current role, status, and availability?",locked_manual_review_assignment_queue_no_candidate_name_no_score_no_rank,False,False,False,False,False,False,False,locked_not_allowed
LOCKED-FP-F8ADEB0DCC,foreign_pitcher,Locked SP/multi-inning fit review card,scouting_card_template_locked_no_candidate_name,stable_top50_review_locked,SP/multi-inning profile: translation-risk band is favorable; market-access band is favorable,above_average,above_average,strong,above_average,above_average,manageable_risk,weak_or_unknown,contract/access|role-fit|data gap,none,none,"foreign_pitcher_starter_multi_inning_priority || Can this SP/multi-inning profile stabilize SSG's traffic-command and extra-out resilience problem? || Check whether candidate-side signals align with promoted KBO archetype rules and do not trigger a known failure mode. || Confirm starter runway, pitch mix quality, strike-throwing under traffic, HR/BB damage suppression, and role willingness. || Review risk focus: contract/access|role-fit|data gap. || Verify current contract, option status, salary expectation, agent openness, and whether the arm is realistically movable midseason. || Verify the most recent injury, rehab, workload, and current availability status from a source stronger than metadata snippets. || Look for direct or indirect evidence of Korea/overseas openness, role acceptance, timing, family/visa constraints, and agent/team posture. || Open sources for: contract:not_required|medical:not_required|korea:not_required|nationality:not_required. Next actions: ready_for_manual_scouting_card_review_locked. || Advance only if workload continuity, medical availability, command/damage profile, and contract feasibility are all source-supported.",ready_for_manual_scouting_card_review_locked,cold_start_source_build,pitcher_source_and_workload_rebuild,wave_1_rebuild_source_first,source_contract_reviewer,medical_workload_reviewer,review_owner|review_date|video_source_url_1|stat_source_url_1|contract_source_url|medical_source_url|reviewer_summary|primary_tool_grade_20_80|secondary_tool_grade_20_80|command_or_contact_grade_20_80|defense_or_workload_grade_20_80|medical_availability_grade_20_80,No usable public article band is attached; build source file before any unlock discussion.,"Can we find two independent sources that confirm current role, status, and availability?",locked_manual_review_assignment_queue_no_candidate_name_no_score_no_rank,False,False,False,False,False,False,False,locked_not_allowed
LOCKED-FP-FAC6A82C39,foreign_pitcher,Locked SP/multi-inning fit review card,scouting_card_template_locked_no_candidate_name,stable_top50_review_locked,SP/multi-inning profile: market-access band is favorable,above_average,above_average,strong,watch,above_average,manageable_risk,weak_or_unknown,contract/access|data gap,none,none,"foreign_pitcher_starter_multi_inning_priority || Can this SP/multi-inning profile stabilize SSG's traffic-command and extra-out resilience problem? || Check whether candidate-side signals align with promoted KBO archetype rules and do not trigger a known failure mode. || Confirm starter runway, pitch mix quality, strike-throwing under traffic, HR/BB damage suppression, and role willingness. || Review risk focus: contract/access|data gap. || Verify current contract, option status, salary expectation, agent openness, and whether the arm is realistically movable midseason. || Verify the most recent injury, rehab, workload, and current availability status from a source stronger than metadata snippets. || Look for direct or indirect evidence of Korea/overseas openness, role acceptance, timing, family/visa constraints, and agent/team posture. || Open sources for: contract:not_required|medical:not_required|korea:not_required|nationality:not_required. Next actions: ready_for_manual_scouting_card_review_locked. || Advance only if workload continuity, medical availability, command/damage profile, and contract feasibility are all source-supported.",ready_for_manual_scouting_card_review_locked,cold_start_source_build,pitcher_source_and_workload_rebuild,wave_1_rebuild_source_first,source_contract_reviewer,medical_workload_reviewer,review_owner|review_date|video_source_url_1|stat_source_url_1|contract_source_url|medical_source_url|reviewer_summary|primary_tool_grade_20_80|secondary_tool_grade_20_80|command_or_contact_grade_20_80|defense_or_workload_grade_20_80|medical_availability_grade_20_80,No usable public article band is attached; build source file before any unlock discussion.,"Can we find two independent sources that confirm current role, status, and availability?",locked_manual_review_assignment_queue_no_candidate_name_no_score_no_rank,False,False,False,False,False,False,False,locked_not_allowed
LOCKED-FP-FB85D46D54,foreign_pitcher,Locked SP/multi-inning fit review card,scouting_card_template_locked_no_candidate_name,stable_top25_locked,SP/multi-inning profile: translation-risk band is favorable; damage-command/process band is favorable; market-access band is favorable,above_average,strong,strong,above_average,above_average,manageable_risk,weak_or_unknown,contract/access|data gap,none,none,"foreign_pitcher_starter_multi_inning_priority || Can this SP/multi-inning profile stabilize SSG's traffic-command and extra-out resilience problem? || Check whether candidate-side signals align with promoted KBO archetype rules and do not trigger a known failure mode. || Confirm starter runway, pitch mix quality, strike-throwing under traffic, HR/BB damage suppression, and role willingness. || Review risk focus: contract/access|data gap. || Verify current contract, option status, salary expectation, agent openness, and whether the arm is realistically movable midseason. || Verify the most recent injury, rehab, workload, and current availability status from a source stronger than metadata snippets. || Look for direct or indirect evidence of Korea/overseas openness, role acceptance, timing, family/visa constraints, and agent/team posture. || Open sources for: contract:not_required|medical:not_required|korea:not_required|nationality:not_required. Next actions: ready_for_manual_scouting_card_review_locked. || Advance only if workload continuity, medical availability, command/damage profile, and contract feasibility are all source-supported.",ready_for_manual_scouting_card_review_locked,cold_start_source_build,pitcher_source_and_workload_rebuild,wave_1_rebuild_source_first,source_contract_reviewer,medical_workload_reviewer,review_owner|review_date|video_source_url_1|stat_source_url_1|contract_source_url|medical_source_url|reviewer_summary|primary_tool_grade_20_80|secondary_tool_grade_20_80|command_or_contact_grade_20_80|defense_or_workload_grade_20_80|medical_availability_grade_20_80,No usable public article band is attached; build source file before any unlock discussion.,"Can we find two independent sources that confirm current role, status, and availability?",locked_manual_review_assignment_queue_no_candidate_name_no_score_no_rank,False,False,False,False,False,False,False,locked_not_allowed
LOCKED-FP-8D2A7E6655,foreign_pitcher,Locked SP/multi-inning fit review card,scouting_card_template_locked_no_candidate_name,stable_top50_review_locked,SP/multi-inning profile: translation-risk band is favorable; damage-command/process band is favorable; market-access band is favorable,watch,strong,above_average,above_average,watch,manageable_risk,weak_or_unknown,data gap,none,none,"foreign_pitcher_starter_multi_inning_priority || Can this SP/multi-inning profile stabilize SSG's traffic-command and extra-out resilience problem? || Check whether candidate-side signals align with promoted KBO archetype rules and do not trigger a known failure mode. || Confirm starter runway, pitch mix quality, strike-throwing under traffic, HR/BB damage suppression, and role willingness. || Review risk focus: data gap. || Verify current contract, option status, salary expectation, agent openness, and whether the arm is realistically movable midseason. || Verify the most recent injury, rehab, workload, and current availability status from a source stronger than metadata snippets. || Look for direct or indirect evidence of Korea/overseas openness, role acceptance, timing, family/visa constraints, and agent/team posture. || Open sources for: contract:not_required|medical:not_required|korea:not_required|nationality:not_required. Next actions: ready_for_manual_scouting_card_review_locked. || Advance only if workload continuity, medical availability, command/damage profile, and contract feasibility are all source-supported.",ready_for_manual_scouting_card_review_locked,cold_start_source_build,pitcher_source_and_workload_rebuild,wave_2_review_after_core_sources,source_contract_reviewer,medical_workload_reviewer,review_owner|review_date|video_source_url_1|stat_source_url_1|contract_source_url|medical_source_url|reviewer_summary|primary_tool_grade_20_80|secondary_tool_grade_20_80|command_or_contact_grade_20_80|defense_or_workload_grade_20_80|medical_availability_grade_20_80,No usable public article band is attached; build source file before any unlock discussion.,"Can we find two independent sources that confirm current role, status, and availability?",locked_manual_review_assignment_queue_no_candidate_name_no_score_no_rank,False,False,False,False,False,False,False,locked_not_allowed
